dataset,policy_episode,policy_layers,policy_neurons,policy_loss,policy_probs,lr optimizer,search_space,state,max depth of child network,child_steps_episod,steps,reward,network_accuracy,moving_accuracy,total_reward,gradients_entropty_avg,gradients_entropty_std,trainable_variables,time_taken
mnist,1390,2,35,112.02,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.008, 0.7]",9,50,1764,0.98,98.39,99.1,1376.87,692.81,59.09,2712266,4084.07
mnist,1391,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,98,0.99,99.09,99.16,1377.86,691.17,61.33,2712266,4087.43
mnist,1392,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,196,0.99,99.14,99.18,1378.85,691.26,58.33,2712266,4089.41
mnist,1393,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,343,0.99,98.87,99.14,1379.84,691.68,62.77,2712266,4092.02
mnist,1394,2,35,108.181,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.02, 0.75]",9,50,343,0.98,98.11,98.93,1380.82,693.45,61.4,2712266,4092.78
mnist,1395,2,35,85.789,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.04, 0.7]",9,50,539,0.99,98.61,98.68,1381.81,692.72,59.59,2712266,4095.86
mnist,1396,2,35,80.243,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.01, 0.95]",9,50,588,0.99,98.61,98.66,1382.8,692.62,59.64,2712266,4097.29
mnist,1397,2,35,98.499,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.006, 0.8]",9,50,1764,0.99,99.24,99.27,1383.79,691.27,59.66,2712266,4111.57
mnist,1398,2,35,87.178,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.08, 0.8]",9,50,1813,0.99,99.25,99.26,1384.78,691.24,58.2,2712266,4112.77
mnist,1399,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1813,0.99,99.23,99.26,1385.77,691.23,59.48,2712266,4113.58
mnist,1400,2,35,131.768,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.03, 0.85]",9,50,343,0.99,99.3,99.3,1386.77,691.22,58.38,2712266,4119.23
mnist,1401,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,392,0.99,99.29,99.3,1387.76,691.29,59.98,2712266,4120.56
mnist,1402,2,35,105.031,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.003, 0.8]",9,50,392,0.99,98.54,99.15,1388.74,692.75,60.09,2712266,4121.34
mnist,1403,2,35,107.885,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.001, 0.8]",9,50,441,0.99,98.6,98.96,1389.73,692.75,60.56,2712266,4122.64
mnist,1404,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,784,0.99,99.08,99.15,1390.72,691.46,62.28,2712266,4127.39
mnist,1405,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,931,0.99,99.05,99.16,1391.71,691.44,58.88,2712266,4129.87
mnist,1406,2,35,91.351,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.009, 0.75]",9,50,931,0.98,98.44,99.02,1392.7,692.78,59.76,2712266,4130.61
mnist,1407,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1078,0.99,99.13,99.13,1393.69,691.5,62.31,2712266,4133.03
mnist,1408,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1225,0.99,99.17,99.18,1394.68,691.55,64.53,2712266,4135.62
mnist,1409,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1225,0.99,99.12,99.17,1395.67,691.63,61.05,2712266,4136.34
mnist,1410,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1372,0.99,99.17,99.21,1396.66,691.36,61.56,2712266,4138.79
mnist,1411,2,35,129.213,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.004, 0.9]",9,50,1617,0.99,99.23,99.23,1397.65,691.25,59.75,2712266,4142.22
mnist,1412,2,35,95.346,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.001, 0.85]",9,50,1666,0.99,99.22,99.23,1398.65,691.25,59.46,2712266,4143.56
mnist,1413,2,35,108.021,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.004, 0.85]",9,50,1666,0.98,98.24,99.03,1399.63,693.0,60.36,2712266,4144.33
mnist,1414,2,35,77.422,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.03, 0.95]",9,50,539,0.99,99.28,99.33,1400.62,691.2,60.83,2712266,4154.08
mnist,1415,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,588,0.99,99.28,99.32,1401.61,691.23,61.35,2712266,4155.44
mnist,1416,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,686,0.99,99.09,99.27,1402.61,691.45,56.25,2712266,4157.36
mnist,1417,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1225,0.99,99.31,99.32,1403.6,691.11,59.53,2712266,4164.36
mnist,1418,2,35,137.462,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.07, 0.9]",9,50,1225,0.99,98.51,99.16,1404.58,692.62,57.25,2712266,4165.18
mnist,1419,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1519,0.99,99.24,99.25,1405.58,691.14,62.2,2712266,4169.26
mnist,1420,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1519,0.99,99.17,99.23,1406.57,691.23,63.52,2712266,4171.12
mnist,1421,2,35,123.175,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.002, 0.85]",9,50,1519,0.98,98.4,99.07,1407.55,692.66,62.64,2712266,4171.78
mnist,1422,2,35,80.695,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.005, 0.7]",9,50,245,0.99,99.24,99.24,1408.54,691.16,62.13,2712266,4179.14
mnist,1423,2,35,72.091,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.04, 0.7]",9,50,245,0.98,98.48,99.09,1409.53,692.51,60.51,2712266,4179.87
mnist,1424,2,35,106.85,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.02, 0.9]",9,50,1029,0.99,99.29,99.3,1410.52,691.13,58.98,2712266,4189.88
mnist,1425,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1176,0.99,99.15,99.3,1411.51,691.2,60.44,2712266,4192.44
mnist,1426,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1225,0.99,99.29,99.3,1412.51,691.15,59.91,2712266,4193.86
mnist,1427,2,35,159.397,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.09, 0.85]",9,50,1225,0.99,99.24,99.29,1413.5,691.16,58.54,2712266,4194.63
mnist,1428,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1617,0.99,99.36,99.36,1414.49,691.05,59.6,2712266,4199.89
mnist,1429,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1715,0.99,99.36,99.37,1415.49,691.04,59.44,2712266,4201.76
mnist,1430,2,35,84.396,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.004, 0.9]",9,50,1715,0.99,98.56,99.21,1416.47,692.33,59.15,2712266,4202.53
mnist,1431,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,490,0.99,99.31,99.38,1417.46,691.12,59.74,2712266,4211.01
mnist,1432,2,35,113.717,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.002, 0.8]",9,50,490,0.98,98.49,99.2,1418.45,692.44,57.95,2712266,4211.78
mnist,1433,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,735,0.99,99.27,99.29,1419.44,691.17,59.85,2712266,4215.44
mnist,1434,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,980,0.99,99.33,99.34,1420.44,691.09,59.64,2712266,4219.04
mnist,1435,2,35,145.397,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.002, 0.85]",9,50,980,0.99,99.28,99.32,1421.43,691.19,57.81,2712266,4219.83
mnist,1436,2,35,105.594,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.001, 0.85]",9,50,1078,0.99,99.33,99.33,1422.42,691.08,59.94,2712266,4221.94
mnist,1437,2,35,92.824,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.08, 0.85]",9,50,1078,0.99,99.31,99.33,1423.41,691.19,57.6,2712266,4222.75
mnist,1438,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1127,0.99,99.32,99.33,1424.41,691.1,59.75,2712266,4224.15
mnist,1439,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1176,0.99,99.33,99.33,1425.4,691.07,59.72,2712266,4225.63
mnist,1440,2,35,91.405,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.003, 0.75]",9,50,1176,0.99,98.68,99.2,1426.39,692.23,56.13,2712266,4226.91
mnist,1441,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1568,0.99,99.33,99.36,1427.38,691.09,59.55,2712266,4232.4
mnist,1442,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1764,0.99,99.36,99.37,1428.37,691.07,59.49,2712266,4235.36
mnist,1443,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1813,0.99,99.35,99.37,1429.37,691.03,60.08,2712266,4236.73
mnist,1444,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1862,0.99,99.33,99.36,1430.36,691.02,59.89,2712266,4238.17
mnist,1445,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1874,0.99,99.32,99.35,1431.35,691.02,59.7,2712266,4239.18
mnist,1446,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,49,0.99,99.28,99.33,1432.35,691.04,59.83,2712266,4240.25
mnist,1447,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,196,0.99,99.32,99.34,1433.34,691.03,59.37,2712266,4242.83
mnist,1448,2,35,71.953,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.003, 0.85]",9,50,196,0.99,98.64,99.2,1434.33,692.17,56.53,2712266,4243.76
mnist,1449,2,35,84.305,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.04, 0.95]",9,50,196,0.98,98.27,99.01,1435.31,692.67,47.42,2712266,4244.9
mnist,1450,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,833,0.99,99.35,99.37,1436.3,690.99,59.04,2712266,4253.33
mnist,1451,2,35,91.422,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.003, 0.75]",9,50,833,0.98,98.04,99.1,1437.28,692.96,42.82,2712266,4254.13
mnist,1452,2,35,103.974,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.06, 0.9]",9,50,1421,0.99,99.3,99.31,1438.28,691.02,58.78,2712266,4262.2
mnist,1453,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1617,0.99,99.34,99.34,1439.27,691.02,59.18,2712266,4265.3
mnist,1454,2,35,95.857,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.07, 0.75]",9,50,1617,0.99,99.33,99.34,1440.26,691.0,59.29,2712266,4266.04
mnist,1455,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1715,0.99,99.31,99.34,1441.26,691.01,58.98,2712266,4268.02
mnist,1456,2,35,117.736,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.01, 0.9]",9,50,1813,0.99,99.32,99.33,1442.25,691.11,56.65,2712266,4270.07
mnist,1457,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,441,0.99,99.38,99.38,1443.24,691.0,58.64,2712266,4277.17
mnist,1458,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,686,0.99,99.36,99.4,1444.24,690.98,58.34,2712266,4280.92
mnist,1459,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,784,0.99,99.4,99.4,1445.23,690.97,58.77,2712266,4282.89
mnist,1460,2,35,88.649,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.03, 0.85]",9,50,784,0.99,99.38,99.4,1446.22,691.08,56.24,2712266,4283.74
mnist,1461,2,35,88.681,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.04, 0.75]",9,50,1029,0.99,99.4,99.41,1447.22,690.95,58.87,2712266,4287.61
mnist,1462,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1029,0.99,99.37,99.4,1448.21,690.97,58.84,2712266,4288.45
mnist,1463,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1078,0.99,99.39,99.4,1449.21,690.96,58.94,2712266,4289.87
mnist,1464,2,35,72.164,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.04, 0.8]",9,50,1078,0.99,98.72,99.26,1450.19,692.15,55.76,2712266,4290.65
mnist,1465,2,35,115.326,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.005, 0.85]",9,50,1078,0.99,98.62,99.13,1451.18,692.2,55.59,2712266,4291.45
mnist,1466,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1764,0.99,99.37,99.37,1452.17,690.93,59.56,2712266,4300.08
mnist,1467,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,49,0.99,99.37,99.38,1453.17,690.93,59.25,2712266,4302.87
mnist,1468,2,35,106.77,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.07, 0.75]",9,50,343,0.99,99.39,99.4,1454.16,690.94,59.57,2712266,4307.23
mnist,1469,2,35,88.946,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.08, 0.75]",9,50,441,0.99,99.4,99.4,1455.16,690.92,59.47,2712266,4309.22
mnist,1470,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,441,0.99,99.39,99.4,1456.15,690.91,59.32,2712266,4310.0
mnist,1471,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,441,0.99,99.37,99.39,1457.14,690.93,59.48,2712266,4310.81
mnist,1472,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,539,0.99,99.37,99.39,1458.14,690.94,59.51,2712266,4312.87
mnist,1473,2,35,60.921,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.06, 0.85]",9,50,784,0.99,99.38,99.39,1459.13,690.93,59.42,2712266,4316.76
mnist,1474,2,35,94.261,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.005, 0.7]",9,50,784,0.99,99.33,99.38,1460.12,691.06,57.51,2712266,4317.61
mnist,1475,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,931,0.99,99.38,99.39,1461.12,690.95,59.5,2712266,4320.23
mnist,1476,2,35,86.06,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.005, 0.85]",9,50,931,0.99,98.7,99.25,1462.1,692.21,54.91,2712266,4321.04
mnist,1477,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1274,0.99,99.35,99.36,1463.1,690.93,59.12,2712266,4326.02
mnist,1478,2,35,118.074,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.006, 0.7]",9,50,1274,0.99,98.61,99.21,1464.08,692.1,55.54,2712266,4326.71
mnist,1479,2,35,95.564,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.09, 0.95]",9,50,1764,0.99,99.38,99.38,1465.08,690.91,59.31,2712266,4333.29
mnist,1480,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1813,0.99,99.37,99.38,1466.07,690.91,59.48,2712266,4334.84
mnist,1481,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,49,0.99,99.39,99.39,1467.07,690.91,59.25,2712266,4337.15
mnist,1482,2,35,95.989,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.09, 0.8]",9,50,49,0.99,98.76,99.27,1468.05,692.08,56.75,2712266,4337.93
mnist,1483,2,35,96.959,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.03, 0.9]",9,50,588,0.99,99.39,99.39,1469.05,690.93,59.2,2712266,4345.67
mnist,1484,2,35,59.444,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.003, 0.8]",9,50,833,0.99,99.4,99.4,1470.04,690.91,59.26,2712266,4349.57
mnist,1485,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,980,0.99,99.36,99.4,1471.03,690.93,59.55,2712266,4352.14
mnist,1486,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1127,0.99,99.37,99.39,1472.03,690.93,59.24,2712266,4354.73
mnist,1487,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1274,0.99,99.36,99.39,1473.02,690.94,59.29,2712266,4357.07
mnist,1488,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1323,0.99,99.39,99.4,1474.02,690.91,59.37,2712266,4358.44
mnist,1489,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1470,0.99,99.39,99.4,1475.01,690.92,59.13,2712266,4361.07
mnist,1490,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1470,0.99,99.36,99.39,1476.0,690.92,59.11,2712266,4361.92
mnist,1491,2,35,118.97,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.009, 0.9]",9,50,1617,0.99,99.37,99.39,1477.0,690.93,59.47,2712266,4364.57
mnist,1492,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1666,0.99,99.39,99.39,1477.99,690.94,59.43,2712266,4366.04
mnist,1493,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1715,0.99,99.38,99.39,1478.98,690.92,59.24,2712266,4367.51
mnist,1494,2,35,108.482,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.005, 0.7]",9,50,1715,0.99,99.35,99.38,1479.98,691.03,57.57,2712266,4368.37
mnist,1495,2,35,27.727,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1874,0.99,99.37,99.38,1480.97,690.93,59.09,2712266,4371.28
mnist,1496,2,35,99.79,"['0.050', '0.050', '0.050', '0.050']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.007, 0.75]",9,50,1874,0.99,98.69,99.25,1481.96,692.02,56.1,2712266,4371.77
